timestamp_ns,timestamp_s,frame_id,source_method,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,std_x_m,std_y_m,std_z_m,quality_score,fix_status,covariance_type,origin_lat_deg,origin_lon_deg,origin_alt_m,notes
1723528377465687296,1723528377.465687513,camera_init,fastlivo2_lidar103_imu,-3.797926,-1.337994,0.003377,0.0018505010,0.0020095700,0.1756012390,0.9844575880,nan,nan,0.3530414500,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528377591059712,1723528377.591059923,camera_init,fastlivo2_lidar103_imu,-3.521107,-1.285853,0.014000,0.0013833570,0.0020189760,0.1736540210,0.9848036820,nan,nan,0.3490847625,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528377713588480,1723528377.713588476,camera_init,fastlivo2_lidar103_imu,-3.236304,-1.245375,0.005295,0.0010224780,0.0019144810,0.1717577940,0.9851368180,nan,nan,0.3452327978,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528377823557632,1723528377.823557854,camera_init,fastlivo2_lidar103_imu,-2.937552,-1.207544,-0.001542,0.0002639580,0.0032077560,0.1693922420,0.9855434590,nan,nan,0.3404327228,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528377951979520,1723528377.951979637,camera_init,fastlivo2_lidar103_imu,-2.646432,-1.169174,-0.001020,-0.0004075110,0.0031883590,0.1666750100,0.9860066480,nan,nan,0.3349156609,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378069537280,1723528378.069537401,camera_init,fastlivo2_lidar103_imu,-2.343288,-1.129771,-0.006036,-0.0004964380,0.0036714050,0.1640239960,0.9864493920,nan,nan,0.3295401666,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378172863232,1723528378.172863245,camera_init,fastlivo2_lidar103_imu,-2.052118,-1.104757,-0.015593,-0.0003156080,0.0034173930,0.1614757810,0.9868707080,nan,nan,0.3243753257,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378274111744,1723528378.274111748,camera_init,fastlivo2_lidar103_imu,-1.779151,-1.073357,-0.014881,-0.0002744980,0.0025547940,0.1585482360,0.9873478890,nan,nan,0.3184419810,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378380062464,1723528378.380062580,camera_init,fastlivo2_lidar103_imu,-1.519074,-1.047027,-0.011806,-0.0004631990,0.0019107000,0.1555765660,0.9878218800,nan,nan,0.3124221794,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378483678208,1723528378.483678341,camera_init,fastlivo2_lidar103_imu,-1.244820,-1.026523,-0.016845,-0.0005519080,0.0019229890,0.1527175330,0.9882678550,nan,nan,0.3066345805,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378566033920,1723528378.566034079,camera_init,fastlivo2_lidar103_imu,-0.966993,-0.990912,-0.013184,-0.0007090040,0.0017082480,0.1496909050,0.9887311120,nan,nan,0.3005102152,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378696030720,1723528378.696030855,camera_init,fastlivo2_lidar103_imu,-0.683075,-0.957233,-0.018489,-0.0005444980,0.0013339740,0.1470219160,0.9891321850,nan,nan,0.2951129350,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378831956992,1723528378.831957102,camera_init,fastlivo2_lidar103_imu,-0.399285,-0.944062,-0.018476,-0.0005405080,0.0000958960,0.1440341510,0.9895725650,nan,nan,0.2890736172,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528378932656640,1723528378.932656765,camera_init,fastlivo2_lidar103_imu,-0.116217,-0.922810,-0.027467,-0.0005306340,-0.0000808590,0.1415630770,0.9899290920,nan,nan,0.2840804778,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379029352448,1723528379.029352665,camera_init,fastlivo2_lidar103_imu,0.164284,-0.916732,-0.026259,-0.0005836720,-0.0000301130,0.1394212100,0.9902329950,nan,nan,0.2797537719,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379112882688,1723528379.112882853,camera_init,fastlivo2_lidar103_imu,0.445908,-0.905082,-0.031188,-0.0004007240,0.0001473610,0.1368400020,0.9905930710,nan,nan,0.2745412745,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379235697920,1723528379.235697985,camera_init,fastlivo2_lidar103_imu,0.730305,-0.886988,-0.027053,-0.0006742370,0.0000727480,0.1355451530,0.9907709380,nan,nan,0.2719271933,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379353274112,1723528379.353274107,camera_init,fastlivo2_lidar103_imu,0.999131,-0.874326,-0.022371,-0.0006528500,0.0005742190,0.1332021420,0.9910885090,nan,nan,0.2671977875,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379454969088,1723528379.454969168,camera_init,fastlivo2_lidar103_imu,1.276834,-0.864326,-0.036910,-0.0004806190,0.0007898210,0.1318946060,0.9912633140,nan,nan,0.2645595667,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379559271936,1723528379.559272051,camera_init,fastlivo2_lidar103_imu,1.557331,-0.859560,-0.054498,-0.0008012490,-0.0000250970,0.1296274080,0.9915624500,nan,nan,0.2599863741,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379632042496,1723528379.632042646,camera_init,fastlivo2_lidar103_imu,1.845422,-0.852358,-0.060453,-0.0003565020,-0.0003700170,0.1278105040,0.9917984730,nan,nan,0.2563224165,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379779081728,1723528379.779081821,camera_init,fastlivo2_lidar103_imu,2.102895,-0.853965,-0.063989,-0.0000750080,-0.0002994540,0.1274204750,0.9918487420,nan,nan,0.2555357131,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379892300544,1723528379.892300606,camera_init,fastlivo2_lidar103_imu,2.371585,-0.840834,-0.061868,-0.0001375620,-0.0008873890,0.1255217980,0.9920904550,nan,nan,0.2517080729,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528379994553856,1723528379.994554043,camera_init,fastlivo2_lidar103_imu,2.651573,-0.821772,-0.062704,0.0002835210,-0.0011528300,0.1241031380,0.9922686140,nan,nan,0.2488477115,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380075114496,1723528380.075114489,camera_init,fastlivo2_lidar103_imu,2.940057,-0.806299,-0.058819,0.0001460290,-0.0000367300,0.1222351910,0.9925011510,nan,nan,0.2450832895,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380158281216,1723528380.158281326,camera_init,fastlivo2_lidar103_imu,3.227152,-0.802981,-0.070962,-0.0000910810,0.0003143120,0.1205786220,0.9927037270,nan,nan,0.2417454523,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380263592704,1723528380.263592720,camera_init,fastlivo2_lidar103_imu,3.506714,-0.809174,-0.085043,-0.0002887620,0.0009098950,0.1191792960,0.9928722900,nan,nan,0.2389262669,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380405482496,1723528380.405482531,camera_init,fastlivo2_lidar103_imu,3.763430,-0.803755,-0.096196,-0.0002358710,0.0003000150,0.1181695830,0.9929933550,nan,nan,0.2368925811,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380515528960,1723528380.515529156,camera_init,fastlivo2_lidar103_imu,4.033604,-0.802566,-0.090937,-0.0000270870,0.0001998760,0.1173292120,0.9930930550,nan,nan,0.2352001805,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380601803776,1723528380.601803780,camera_init,fastlivo2_lidar103_imu,4.305370,-0.789753,-0.082174,0.0001964710,0.0003747030,0.1162081830,0.9932247880,nan,nan,0.2329428634,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380704508160,1723528380.704508305,camera_init,fastlivo2_lidar103_imu,4.585144,-0.798160,-0.088380,0.0001597970,0.0005856550,0.1147359190,0.9933958430,nan,nan,0.2299786152,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380807220224,1723528380.807220221,camera_init,fastlivo2_lidar103_imu,4.866728,-0.799380,-0.110860,-0.0002467530,0.0001464430,0.1126737700,0.9936319940,nan,nan,0.2258270269,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528380911747584,1723528380.911747694,camera_init,fastlivo2_lidar103_imu,5.130450,-0.785008,-0.122113,-0.0006929910,-0.0011123700,0.1115394970,0.9937591370,nan,nan,0.2235460234,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381055885824,1723528381.055886030,camera_init,fastlivo2_lidar103_imu,5.418928,-0.776395,-0.117459,-0.0001831630,-0.0015576120,0.1104880570,0.9938762140,nan,nan,0.2214295558,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381167860736,1723528381.167860746,camera_init,fastlivo2_lidar103_imu,5.686767,-0.771701,-0.116701,0.0001098310,-0.0017415080,0.1091665410,0.9940219420,nan,nan,0.2187696988,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381262143488,1723528381.262143612,camera_init,fastlivo2_lidar103_imu,5.953931,-0.780107,-0.124874,-0.0000154370,-0.0022407250,0.1074802910,0.9942046900,nan,nan,0.2153783030,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381362395392,1723528381.362395525,camera_init,fastlivo2_lidar103_imu,6.223032,-0.782926,-0.120015,0.0002598400,-0.0032687840,0.1063186580,0.9943267020,nan,nan,0.2130416983,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381466655488,1723528381.466655493,camera_init,fastlivo2_lidar103_imu,6.489203,-0.779460,-0.124615,-0.0003229670,-0.0040753510,0.1048107040,0.9944837880,nan,nan,0.2100148864,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381562891776,1723528381.562891960,camera_init,fastlivo2_lidar103_imu,6.749145,-0.777989,-0.124622,-0.0014210380,-0.0045618610,0.1036048400,0.9946070620,nan,nan,0.2076011174,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381664602880,1723528381.664602995,camera_init,fastlivo2_lidar103_imu,7.028251,-0.775527,-0.127680,-0.0006212390,-0.0043869500,0.1020491180,0.9947694940,nan,nan,0.2044653342,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381765525248,1723528381.765525341,camera_init,fastlivo2_lidar103_imu,7.316017,-0.783340,-0.141248,-0.0003324140,-0.0034274600,0.1011915960,0.9948609970,nan,nan,0.2027359665,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381874326272,1723528381.874326468,camera_init,fastlivo2_lidar103_imu,7.605205,-0.788207,-0.127967,0.0002195590,-0.0025402300,0.0996588490,0.9950183980,nan,nan,0.1996499428,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528381980989440,1723528381.980989456,camera_init,fastlivo2_lidar103_imu,7.854559,-0.797572,-0.120780,0.0001695290,-0.0018331580,0.0976134740,0.9952226990,nan,nan,0.1955386881,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382109820672,1723528382.109820843,camera_init,fastlivo2_lidar103_imu,8.113465,-0.810181,-0.117390,-0.0001251390,-0.0022515160,0.0966232840,0.9953184700,nan,nan,0.1935505506,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382214334976,1723528382.214334965,camera_init,fastlivo2_lidar103_imu,8.362576,-0.815812,-0.139361,-0.0004526480,-0.0028302190,0.0955995770,0.9954157450,nan,nan,0.1914963853,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382307895296,1723528382.307895422,camera_init,fastlivo2_lidar103_imu,8.609030,-0.820515,-0.134363,-0.0004716290,-0.0042763410,0.0940099560,0.9955619610,nan,nan,0.1883070605,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382423883008,1723528382.423883200,camera_init,fastlivo2_lidar103_imu,8.864617,-0.818571,-0.136203,-0.0006660690,-0.0051975960,0.0926312470,0.9956866940,nan,nan,0.1855427263,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382526780416,1723528382.526780605,camera_init,fastlivo2_lidar103_imu,9.127281,-0.822987,-0.140808,-0.0007727630,-0.0052933460,0.0911585820,0.9958220200,nan,nan,0.1825862629,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382578303488,1723528382.578303576,camera_init,fastlivo2_lidar103_imu,9.396144,-0.832612,-0.129317,-0.0006028800,-0.0056716560,0.0899578890,0.9959292380,nan,nan,0.1801746911,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382761047040,1723528382.761047125,camera_init,fastlivo2_lidar103_imu,9.662170,-0.855671,-0.122440,-0.0006781990,-0.0054455940,0.0887567370,0.9960382160,nan,nan,0.1777624885,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382866161920,1723528382.866162062,camera_init,fastlivo2_lidar103_imu,9.920642,-0.873242,-0.128439,-0.0007101980,-0.0048906060,0.0880653990,0.9961024360,nan,nan,0.1763723668,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528382962583040,1723528382.962583065,camera_init,fastlivo2_lidar103_imu,10.190327,-0.885098,-0.113974,-0.0007524960,-0.0044855740,0.0867529810,0.9962194710,nan,nan,0.1737361700,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383092137216,1723528383.092137337,camera_init,fastlivo2_lidar103_imu,10.445706,-0.891990,-0.121624,-0.0002841600,-0.0040462230,0.0856961160,0.9963130650,nan,nan,0.1716091704,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383201849088,1723528383.201849222,camera_init,fastlivo2_lidar103_imu,10.685245,-0.904192,-0.129311,0.0002388420,-0.0043737250,0.0843951360,0.9964227390,nan,nan,0.1689940596,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383275664128,1723528383.275664330,camera_init,fastlivo2_lidar103_imu,10.932604,-0.919177,-0.122050,-0.0000725470,-0.0060281680,0.0832111760,0.9965137010,nan,nan,0.1666249308,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383406317824,1723528383.406317949,camera_init,fastlivo2_lidar103_imu,11.186201,-0.927796,-0.121163,-0.0002666690,-0.0068282660,0.0821152050,0.9965994160,nan,nan,0.1644305985,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383521023488,1723528383.521023512,camera_init,fastlivo2_lidar103_imu,11.442078,-0.945876,-0.120223,-0.0005382330,-0.0068288240,0.0813702530,0.9966604030,nan,nan,0.1629392335,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383631187712,1723528383.631187916,camera_init,fastlivo2_lidar103_imu,11.688016,-0.948562,-0.113022,-0.0009743760,-0.0067971850,0.0811613760,0.9966773200,nan,nan,0.1625257247,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383730583552,1723528383.730583668,camera_init,fastlivo2_lidar103_imu,11.952134,-0.969601,-0.110161,-0.0008133600,-0.0070208430,0.0805281620,0.9967272750,nan,nan,0.1612540208,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528383853336064,1723528383.853336096,camera_init,fastlivo2_lidar103_imu,12.210762,-0.992866,-0.107505,-0.0002777570,-0.0066200180,0.0803364000,0.9967457860,nan,nan,0.1608603085,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384002547456,1723528384.002547503,camera_init,fastlivo2_lidar103_imu,12.456233,-1.017767,-0.104730,0.0001182100,-0.0072041520,0.0800536300,0.9967645170,nan,nan,0.1602895348,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384111951872,1723528384.111952066,camera_init,fastlivo2_lidar103_imu,12.707947,-1.035390,-0.095821,-0.0001134950,-0.0076501370,0.0801987210,0.9967495310,nan,nan,0.1605856638,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384215310080,1723528384.215310097,camera_init,fastlivo2_lidar103_imu,12.964063,-1.043209,-0.103785,0.0002099420,-0.0066749940,0.0808788890,0.9967015630,nan,nan,0.1619426829,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384320723712,1723528384.320723772,camera_init,fastlivo2_lidar103_imu,13.220223,-1.061523,-0.106281,0.0002266290,-0.0065990650,0.0817468140,0.9966312550,nan,nan,0.1636839830,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384421895424,1723528384.421895504,camera_init,fastlivo2_lidar103_imu,13.465509,-1.072036,-0.097126,0.0002330650,-0.0071111100,0.0824505400,0.9965697600,nan,nan,0.1650977101,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384546021120,1723528384.546021223,camera_init,fastlivo2_lidar103_imu,13.716010,-1.074173,-0.093770,-0.0000496120,-0.0067324320,0.0839493280,0.9964472800,nan,nan,0.1681085559,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384651352832,1723528384.651352882,camera_init,fastlivo2_lidar103_imu,13.950251,-1.078758,-0.103191,0.0000149940,-0.0057084360,0.0862319760,0.9962587310,nan,nan,0.1726866607,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384772071680,1723528384.772071838,camera_init,fastlivo2_lidar103_imu,14.190448,-1.087037,-0.095930,0.0000002400,-0.0064230510,0.0875511930,0.9961393140,nan,nan,0.1753376805,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528384884548096,1723528384.884548187,camera_init,fastlivo2_lidar103_imu,14.425276,-1.101061,-0.092641,-0.0000561960,-0.0059130040,0.0899135340,0.9959320210,nan,nan,0.1800803268,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385012279296,1723528385.012279510,camera_init,fastlivo2_lidar103_imu,14.665319,-1.105858,-0.087688,-0.0002900580,-0.0063033660,0.0920170900,0.9957374350,nan,nan,0.1843094229,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385133828864,1723528385.133828878,camera_init,fastlivo2_lidar103_imu,14.898262,-1.099561,-0.093646,-0.0005222370,-0.0070959400,0.0943391570,0.9955146900,nan,nan,0.1889807955,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385223643904,1723528385.223644018,camera_init,fastlivo2_lidar103_imu,15.137435,-1.109603,-0.082956,-0.0001705020,-0.0067811200,0.0969196840,0.9952690900,nan,nan,0.1941597440,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385324451584,1723528385.324451685,camera_init,fastlivo2_lidar103_imu,15.383470,-1.102303,-0.083646,-0.0007021660,-0.0059270750,0.0995984620,0.9950098110,nan,nan,0.1995463277,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385448922368,1723528385.448922396,camera_init,fastlivo2_lidar103_imu,15.615375,-1.106402,-0.091100,0.0000978770,-0.0050986140,0.1031154620,0.9946563210,nan,nan,0.2066052026,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
1723528385586553600,1723528385.586553812,camera_init,fastlivo2_lidar103_imu,15.863187,-1.110255,-0.073801,0.0004519720,-0.0062684740,0.1061419170,0.9943311300,nan,nan,0.2126913998,0.050000,0.050000,0.100000,0.900,0,0,nan,nan,nan,fastlivo2_lio_mode;lidar=/lidar103/velodyne_points;imu=/mavros/imu/data;img_en=0;no_external_gt
