timestamp_ns,timestamp_s,frame_id,source_method,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,std_x_m,std_y_m,std_z_m,quality_score,fix_status,covariance_type,origin_lat_deg,origin_lon_deg,origin_alt_m,notes
1723528399614716288,1723528399.614716530,enu,gps_enu_rolling_mean,-33.064331,24.105207,-0.911293,0.0000000000,0.0000000000,-0.7614724244,0.6481973056,0.0000000000,0.0000000000,-1.7311633246,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399624710656,1723528399.624710798,enu,gps_enu_rolling_mean,-33.065910,24.088046,-0.910003,0.0000000000,0.0000000000,-0.7614724244,0.6481973056,0.0000000000,0.0000000000,-1.7311633246,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399634710656,1723528399.634710550,enu,gps_enu_rolling_mean,-33.067488,24.071242,-0.908713,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_from_smoothed_motion
1723528399644710656,1723528399.644710779,enu,gps_enu_rolling_mean,-33.069383,24.054081,-0.907423,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399654710656,1723528399.654711008,enu,gps_enu_rolling_mean,-33.071277,24.037278,-0.906132,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399664710656,1723528399.664710760,enu,gps_enu_rolling_mean,-33.073171,24.020117,-0.904520,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399674710656,1723528399.674710751,enu,gps_enu_rolling_mean,-33.075065,24.002598,-0.902907,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399684710656,1723528399.684710741,enu,gps_enu_rolling_mean,-33.076644,23.985437,-0.901294,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399694710656,1723528399.694710970,enu,gps_enu_rolling_mean,-33.078538,23.968276,-0.899681,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399704710656,1723528399.704710722,enu,gps_enu_rolling_mean,-33.080432,23.950758,-0.898391,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.209000,2.209000,3.446000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399715710656,1723528399.715710878,enu,gps_enu_rolling_mean,-33.082327,23.933597,-0.897101,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399724707328,1723528399.724707365,enu,gps_enu_rolling_mean,-33.084221,23.916078,-0.895811,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399734707328,1723528399.734707355,enu,gps_enu_rolling_mean,-33.085799,23.898917,-0.894521,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399744707328,1723528399.744707346,enu,gps_enu_rolling_mean,-33.087378,23.881398,-0.893231,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399754707328,1723528399.754707575,enu,gps_enu_rolling_mean,-33.088956,23.864237,-0.891618,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399764707328,1723528399.764707327,enu,gps_enu_rolling_mean,-33.090219,23.847076,-0.890328,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399774707328,1723528399.774707317,enu,gps_enu_rolling_mean,-33.091482,23.829915,-0.889038,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399784707328,1723528399.784707546,enu,gps_enu_rolling_mean,-33.092745,23.812754,-0.887748,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399794707328,1723528399.794707537,enu,gps_enu_rolling_mean,-33.094008,23.795593,-0.886458,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399804707328,1723528399.804707527,enu,gps_enu_rolling_mean,-33.094955,23.778432,-0.885168,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399814707328,1723528399.814707279,enu,gps_enu_rolling_mean,-33.095902,23.761271,-0.883877,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399824701952,1723528399.824702024,enu,gps_enu_rolling_mean,-33.096849,23.744110,-0.882910,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399834701952,1723528399.834702015,enu,gps_enu_rolling_mean,-33.097796,23.727307,-0.881942,0.0000000000,0.0000000000,-0.7490760174,0.6624840527,0.0000000000,0.0000000000,-1.6933325056,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399844701952,1723528399.844702005,enu,gps_enu_rolling_mean,-33.098743,23.710146,-0.880975,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_from_smoothed_motion
1723528399854701952,1723528399.854702234,enu,gps_enu_rolling_mean,-33.099691,23.692985,-0.880007,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399864701952,1723528399.864701986,enu,gps_enu_rolling_mean,-33.100638,23.675824,-0.879040,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399874701952,1723528399.874701977,enu,gps_enu_rolling_mean,-33.101900,23.658305,-0.878072,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399884701952,1723528399.884701967,enu,gps_enu_rolling_mean,-33.102848,23.641144,-0.877105,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399894701952,1723528399.894702196,enu,gps_enu_rolling_mean,-33.103795,23.623983,-0.876137,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399905701952,1723528399.905702114,enu,gps_enu_rolling_mean,-33.104742,23.606822,-0.875170,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.212000,2.212000,3.444000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399915701952,1723528399.915702105,enu,gps_enu_rolling_mean,-33.105689,23.589661,-0.874202,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399924698880,1723528399.924699068,enu,gps_enu_rolling_mean,-33.106636,23.572143,-0.873235,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399934698880,1723528399.934699059,enu,gps_enu_rolling_mean,-33.107583,23.554982,-0.872267,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399944698880,1723528399.944699049,enu,gps_enu_rolling_mean,-33.108215,23.537821,-0.871299,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399954698880,1723528399.954698801,enu,gps_enu_rolling_mean,-33.108531,23.520660,-0.870332,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399964698880,1723528399.964699030,enu,gps_enu_rolling_mean,-33.108846,23.503141,-0.869364,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399974698880,1723528399.974699020,enu,gps_enu_rolling_mean,-33.109162,23.485980,-0.868720,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399984698880,1723528399.984699011,enu,gps_enu_rolling_mean,-33.109478,23.468819,-0.868075,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528399994698880,1723528399.994698763,enu,gps_enu_rolling_mean,-33.109794,23.451658,-0.867430,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400004698880,1723528400.004698992,enu,gps_enu_rolling_mean,-33.109794,23.434497,-0.866785,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400014698880,1723528400.014699221,enu,gps_enu_rolling_mean,-33.109794,23.417693,-0.866140,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400024693504,1723528400.024693727,enu,gps_enu_rolling_mean,-33.109794,23.400532,-0.865495,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400034693504,1723528400.034693718,enu,gps_enu_rolling_mean,-33.109794,23.383371,-0.864850,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400044693504,1723528400.044693708,enu,gps_enu_rolling_mean,-33.109794,23.366210,-0.864205,0.0000000000,0.0000000000,-0.7369645083,0.6759314415,0.0000000000,0.0000000000,-1.6571369336,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400054693504,1723528400.054693460,enu,gps_enu_rolling_mean,-33.109794,23.349049,-0.863560,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_from_smoothed_motion
1723528400064693504,1723528400.064693689,enu,gps_enu_rolling_mean,-33.109794,23.331531,-0.863238,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400074693504,1723528400.074693680,enu,gps_enu_rolling_mean,-33.110110,23.314012,-0.862915,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400084693504,1723528400.084693670,enu,gps_enu_rolling_mean,-33.110110,23.296494,-0.862593,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400094693504,1723528400.094693422,enu,gps_enu_rolling_mean,-33.110110,23.278975,-0.862271,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400105693504,1723528400.105693579,enu,gps_enu_rolling_mean,-33.110110,23.261457,-0.861948,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.214000,2.214000,3.447000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400115693504,1723528400.115693569,enu,gps_enu_rolling_mean,-33.110110,23.243938,-0.861626,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400124689920,1723528400.124690056,enu,gps_enu_rolling_mean,-33.110110,23.226062,-0.861304,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400134689920,1723528400.134689808,enu,gps_enu_rolling_mean,-33.110110,23.208543,-0.860981,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400144689920,1723528400.144690037,enu,gps_enu_rolling_mean,-33.110110,23.190667,-0.860659,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400154689920,1723528400.154690266,enu,gps_enu_rolling_mean,-33.110110,23.173149,-0.860337,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400164689920,1723528400.164690018,enu,gps_enu_rolling_mean,-33.109794,23.155273,-0.860014,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400174689920,1723528400.174690008,enu,gps_enu_rolling_mean,-33.109794,23.137397,-0.859692,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400184689920,1723528400.184689999,enu,gps_enu_rolling_mean,-33.109479,23.119878,-0.859047,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400194689920,1723528400.194690228,enu,gps_enu_rolling_mean,-33.109163,23.102002,-0.858402,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400204689920,1723528400.204689980,enu,gps_enu_rolling_mean,-33.108848,23.084126,-0.857757,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400214689920,1723528400.214689970,enu,gps_enu_rolling_mean,-33.108532,23.066250,-0.857435,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400224684544,1723528400.224684715,enu,gps_enu_rolling_mean,-33.108216,23.048374,-0.857113,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400234684544,1723528400.234684467,enu,gps_enu_rolling_mean,-33.107901,23.030498,-0.856790,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400244684544,1723528400.244684696,enu,gps_enu_rolling_mean,-33.107585,23.012622,-0.856468,0.0000000000,0.0000000000,-0.7178398636,0.6962082521,0.0000000000,0.0000000000,-1.6013892382,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400254684544,1723528400.254684687,enu,gps_enu_rolling_mean,-33.107585,22.994388,-0.856146,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_from_smoothed_motion
1723528400264684544,1723528400.264684677,enu,gps_enu_rolling_mean,-33.107585,22.976155,-0.855823,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400274684544,1723528400.274684429,enu,gps_enu_rolling_mean,-33.107901,22.957921,-0.855501,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400284684544,1723528400.284684658,enu,gps_enu_rolling_mean,-33.108217,22.939687,-0.855179,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400294684544,1723528400.294684887,enu,gps_enu_rolling_mean,-33.108532,22.921454,-0.854856,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400305684544,1723528400.305684566,enu,gps_enu_rolling_mean,-33.108848,22.902863,-0.854534,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.215000,2.215000,3.448000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400315684544,1723528400.315684795,enu,gps_enu_rolling_mean,-33.109164,22.884629,-0.854212,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400324681216,1723528400.324681282,enu,gps_enu_rolling_mean,-33.109480,22.866038,-0.853889,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400334681216,1723528400.334681273,enu,gps_enu_rolling_mean,-33.109795,22.847447,-0.853567,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400344681216,1723528400.344681263,enu,gps_enu_rolling_mean,-33.110111,22.829213,-0.853245,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400354681216,1723528400.354681492,enu,gps_enu_rolling_mean,-33.110111,22.810622,-0.852922,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400364681216,1723528400.364681244,enu,gps_enu_rolling_mean,-33.110111,22.792389,-0.852600,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400374681216,1723528400.374681234,enu,gps_enu_rolling_mean,-33.110427,22.774155,-0.852278,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400384681216,1723528400.384681225,enu,gps_enu_rolling_mean,-33.110743,22.755564,-0.851955,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400394681216,1723528400.394681454,enu,gps_enu_rolling_mean,-33.111058,22.737330,-0.851633,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400404681216,1723528400.404681206,enu,gps_enu_rolling_mean,-33.111374,22.719097,-0.851311,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400414681216,1723528400.414681196,enu,gps_enu_rolling_mean,-33.111374,22.700863,-0.850988,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400424676096,1723528400.424676180,enu,gps_enu_rolling_mean,-33.111690,22.682630,-0.850666,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
1723528400434676096,1723528400.434676409,enu,gps_enu_rolling_mean,-33.112006,22.664396,-0.850344,0.0000000000,0.0000000000,-0.7049014569,0.7093052489,0.0000000000,0.0000000000,-1.5645684144,2.214000,2.214000,3.449000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_carried
